,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
71161,4.8857800000000005,52.3749,4.8742,52.33444,120854.70694913842,487565.55560992955,120034.29472253822,483069.3931222288,23,weekday
71164,4.92685,52.3382,4.886769999999999,52.334990000000005,123625.47212861106,483463.64787298953,120891.46259271761,483124.5984561555,23,weekday
73499,4.87095,52.37174,4.87747,52.37573,119842.34147694343,487221.0554744055,120289.48021334625,487661.85169842653,23,weekday
73512,4.940230000000001,52.35382,4.93612,52.37777,124548.06780217757,485195.8659888428,124284.64481019814,487862.354489036,23,weekday
73536,4.8955400000000004,52.36465,4.83471,52.37283,121511.58568041208,486420.55595367117,117375.30248751196,487360.5298614778,23,weekday
73518,4.85815,52.344609999999996,4.8350800000000005,52.37937,118948.61948059728,484208.791169594,117406.04305706691,488087.9958194122,23,weekday
73541,4.8958699999999995,52.3626,4.87626,52.35823,121532.51624138729,486192.31462198927,120193.35858152685,485715.33277370845,23,weekday
73552,4.89194,52.343140000000005,5.00226,52.3493,121250.03054906218,484028.96620523796,128771.41232921774,484668.7048286461,23,weekday
73533,4.92074,52.37063,4.93942,52.36585,123232.28243434308,487074.5641410565,124501.1529863863,486534.7016615629,23,weekday
73530,4.88697,52.38147,4.87876,52.32573,120940.78694203691,488295.9944358958,120338.29782334712,482098.1112537873,23,weekday
73522,4.87239,52.36417,4.92659,52.366609999999994,119934.42333614989,486378.09846411995,123627.83978736191,486624.73790661537,23,weekday
73543,4.88,52.3664,4.94618,52.34385,120454.4941822821,486622.55979846994,124946.68294835514,484084.0918334557,23,weekday
73534,4.91385,52.354079999999996,4.93799,52.3638,122751.02966304339,485236.20422235364,124402.34204225827,486307.2148080425,23,weekday
73531,4.940119999999999,52.310179999999995,4.8646,52.37361,124510.62896788289,480340.4171952936,119411.40298795937,487432.21648633695,23,weekday
73537,4.89751,52.36772,4.92983,52.3978,121648.07354946708,486761.2247709562,123870.41441650932,490093.65012638655,23,weekday
73521,4.88474,52.37368,4.91445,52.36862,120782.94612945803,487430.30521935096,122802.45863836694,486853.70089838747,23,weekday
73535,4.889390000000001,52.3823,4.85086,52.36867,121106.18888262453,488387.20829779917,118471.67286817843,486889.4148648316,23,weekday
73526,4.92208,52.35567,4.86771,52.37554,123312.85799492449,485409.4823255562,119624.72628060046,487645.43120386027,23,weekday
73570,4.93042,52.36368,4.85693,52.382870000000004,123886.64173392816,486297.0859116282,118896.63273268071,488466.30528306414,23,weekday
73547,4.931690000000001,52.4054,4.89593,52.3674,124002.32350807649,490938.4590439736,121540.22327056169,486726.3488890202,23,weekday
73545,4.92659,52.366609999999994,5.00281,52.35241,123627.83978736191,486624.73790661537,128810.72182970877,485014.5347979894,23,weekday
73539,4.84818,52.37539,4.8598099999999995,52.36195,118294.71207534752,487638.45441861416,119075.77404809088,486137.2564480296,23,weekday
73569,4.87167,52.3854,4.920780000000001,52.35067,119902.18619546707,488740.55949040817,123220.71492977417,484853.7373280702,23,weekday
73550,4.91608,52.35965,4.8785,52.32519,122906.98326476244,485854.94858628605,120320.15167785037,482038.15416828205,23,weekday
73551,4.87174,52.373870000000004,4.86104,52.3653,119897.82663081083,487457.6625087394,119162.26227868034,486509.3772490694,23,weekday
73542,4.92455,52.36204,4.858569999999999,52.349509999999995,123485.65213920103,486117.15053348185,118981.21541402386,484753.76728081563,23,weekday
73565,4.89156,52.35105,4.87188,52.373329999999996,121230.15361108165,484909.22942150454,119906.933025367,487397.5127276649,23,weekday
73589,4.82078,52.38166,4.90151,52.33824,116434.36627100888,488350.30197618384,121898.52202948694,483479.3676339889,23,weekday
73560,4.94379,52.39774,4.87706,52.38223,124820.50359254426,490081.0686346905,120266.65259121213,488385.2582081185,23,weekday
73572,4.88969,52.38238,4.88439,52.335390000000004,121126.67534069787,488395.9690869441,120729.55733231752,483170.22583640675,23,weekday
73563,4.8926,52.35627,4.84997,52.36159,121304.97469430446,485489.5363379918,118405.21977169179,486102.1248784805,23,weekday
78782,4.88317,52.39018,4.87711,52.38547,120688.80180298946,489266.89042091847,120272.59439072604,488745.72699990077,23,weekday
78798,4.87737,52.37507,4.8985199999999995,52.35399,120282.15414153048,487588.4660151055,121706.5613359233,485233.12171175325,23,weekday
78795,4.83955,52.34648,4.8806199999999995,52.38299,117682.74691669713,484426.2649162982,120509.62473115814,488468.11788039916,23,weekday
78781,4.88575,52.39017,4.87387,52.38539,120864.42081350752,489264.5592870934,120051.95355716559,488738.383579321,23,weekday
78789,4.8307199999999995,52.37508,4.956169999999999,52.320859999999996,117105.51078931053,487612.9497360358,125612.23084922784,481522.0698371053,23,weekday
78784,4.8815800000000005,52.39042,4.87398,52.38541,120580.75308155525,489294.3476825769,120059.45808197046,488740.55579891393,23,weekday
78801,4.90718,52.37205,4.92937,52.3974,122309.85866590703,487238.58794956264,123838.82521973991,490049.34228743636,23,weekday
78792,4.83336,52.38122,4.85625,52.36442,117290.50363597038,488294.7256349736,118835.29586249182,486413.8455437646,23,weekday
78790,4.82187,52.378479999999996,4.85237,52.370470000000005,116505.81877260047,487995.9071457972,118575.98980769077,487088.9276744976,23,weekday
78787,4.90439,52.373509999999996,5.002,52.35455,122120.94102084292,487402.29427383695,128756.80113116227,485252.9313002512,23,weekday
78797,4.8403,52.39063,4.92804,52.41084,117770.92184962062,489338.12123279064,123757.77970195051,491545.30357995105,23,weekday
78791,4.82083,52.38162,4.85306,52.36554,116437.73574313393,488345.82485947333,118618.9376835713,486540.0562294867,23,weekday
78794,4.82193,52.37839,4.855,52.36442,116509.82606191986,487985.8616383273,118750.1561173287,486414.4700273863,23,weekday
78803,4.90065,52.3731,4.9379599999999995,52.3637,121865.94803846139,487358.37971700524,124400.22968434921,486296.10115566384,23,weekday
78800,4.8851,52.35324,4.92758,52.365429999999996,120791.70574997005,485155.9237421304,123694.43485062564,486493.01931415364,23,weekday
78808,4.85277,52.37055,4.92248,52.41337,118603.2964444744,487097.6277265928,123381.27834529706,491829.21388867765,23,weekday
78809,4.84671,52.383379999999995,4.91441,52.36862,118201.24319689043,488528.1902233937,122799.73441380399,486853.71866935666,23,weekday
78804,4.89495,52.38019,4.947080000000001,52.35674,121483.14402729081,488149.8568467914,125016.7205261456,485517.89832987555,23,weekday
78806,4.85463,52.3642,4.9223300000000005,52.34597,118724.77487845143,486390.1773882959,123322.96762174998,484330.1240790244,23,weekday
78807,4.8795,52.3853,4.8366,52.34955,120435.1720518232,488725.6695734436,117484.33089688735,484769.36236941634,23,weekday
78813,4.90563,52.34537,4.9004199999999996,52.37153,122184.57952370208,484270.79564511345,121849.11202109462,487183.8018180414,23,weekday
80550,4.9112,52.34492,4.945869999999999,52.37726,122563.79772568433,484218.22046356625,124948.19305835312,487801.5224822588,23,weekday
80563,4.8739300000000005,52.36973,4.91943,52.4131,120043.69746037238,486995.975599743,123173.57182582826,491800.5079447989,23,weekday
80555,4.9375,52.34948,4.98856,52.35893,124359.08127914793,484714.1354190685,127843.84718102092,485745.21538115654,23,weekday
80551,4.89879,52.36094,4.94661,52.352909999999994,121730.16676475146,486006.2739289333,124982.11194862385,485091.9554351905,23,weekday
80566,4.875,52.385979999999996,4.92213,52.34597,120129.34760152623,488803.484509569,123309.33953592982,484330.2114986046,23,weekday
80553,4.9349,52.39933,4.938219999999999,52.40439,124216.545641821,490261.71796876163,124445.98850074298,490823.30878354784,23,weekday
80562,4.8369,52.38778,4.86092,52.30348,117537.07066493432,489022.7739665099,119104.15150698811,479631.22151040536,23,weekday
80564,4.89262,52.35629,4.9319,52.36181,121306.35236865008,485491.7522942923,123986.14234590408,486088.3895919344,23,weekday
80565,4.88123,52.384009999999996,4.89104,52.40398,120551.94801131189,488581.3162098309,121235.0453310391,490798.63079738396,23,weekday
80567,4.88439,52.353629999999995,4.87242,52.376999999999995,120743.63511200683,485199.65147234575,119946.60665813248,487805.58645410836,23,weekday
82735,4.87585,52.383829999999996,4.88261,52.36077,120185.5265065366,488563.85991903837,120627.89710201009,485994.9094709426,23,weekday
82738,4.8877,52.36858,4.872809999999999,52.345909999999996,120980.60434921995,486861.4705451533,119948.61153116694,484346.2417915582,23,weekday
82752,4.82998,52.35623,4.85733,52.36463,117038.99446748744,485516.0404625474,118909.02743747557,486436.67232041276,23,weekday
82737,4.82428,52.37972,4.87216,52.37403,116670.98752233895,488132.59538568923,119926.55404227026,487475.26122795744,23,weekday
82741,4.90169,52.3534,4.89331,52.350559999999994,121922.08743224223,485166.02534674143,121349.01399316516,484853.8968706531,23,weekday
82756,4.94353,52.338429999999995,4.91086,52.36185,124762.41100761961,483482.14990682644,122553.00881689873,486102.05116708245,23,weekday
82753,4.82855,52.35588,4.93607,52.377790000000005,116941.27663365265,485477.8486406652,124281.2540798767,487864.60095095786,23,weekday
82759,4.9005,52.37079,4.92981,52.3976,121854.00717221807,487101.4305464209,123868.91273390019,490071.4059404371,23,weekday
82763,4.89275,52.36286,4.959280000000001,52.31875,121320.19551382269,486222.68824327807,125822.88228932598,481286.0502238681,23,weekday
82760,4.8297,52.356429999999996,4.91819,52.34905,117020.09084955975,485538.4395937174,123043.08364488471,484674.63038754865,23,weekday
82750,4.90078,52.37308,4.96549,52.37453,121874.78593029329,487356.0950269444,126282.40072020929,487489.818010871,23,weekday
82757,4.8448,52.375440000000005,4.85634,52.37281,118064.59293734404,487645.7348899269,118848.26390446999,487347.29462222155,23,weekday
82764,4.88251,52.32744,4.88339,52.38105,120595.26484393791,482286.582842274,120696.7150712517,488250.95249480265,23,weekday
82766,4.88828,52.3552,4.83828,52.360659999999996,121009.8574582806,485372.5023860499,117608.15900887994,486004.6176866749,23,weekday
82758,4.88437,52.35477,4.9083,52.34896,120743.15249769081,485326.50027140416,122369.15579306267,484669.0229981378,23,weekday
84878,4.87939,52.38933,4.87775,52.34619,120430.82553407819,489174.11311504524,120285.44364152037,484375.01787860965,23,weekday
84860,4.93578,52.3493,4.91575,52.35747,124241.76418224096,484694.8365681162,122882.92614115671,485612.54161705676,23,weekday
84857,4.85458,52.35018,4.87001,52.38432,118709.90577339198,484830.3032507032,119788.31634041527,488621.2005754461,23,weekday
84879,4.843,52.36266,4.91441,52.36862,117931.34451823152,486224.71785881463,122799.73441380399,486853.71866935666,23,weekday
84861,4.85493,52.35586,4.85058,52.36323,118738.39363680207,485462.09811865154,118448.12167676952,486284.2875605148,23,weekday
84872,4.90992,52.34929,4.88865,52.371629999999996,122479.77752767192,484705.0116235101,121047.63911177828,487200.37710155617,23,weekday
84850,4.92922,52.36037,4.94536,52.36156,123802.57869289524,485929.32093092694,124902.81647120598,486054.8994609144,23,weekday
84855,4.92266,52.34598,4.90913,52.35443,123345.46109424537,484331.092545718,122429.72268798659,485277.2566933759,23,weekday
84884,4.85046,52.35751,4.88008,52.35176,118435.23477466831,485647.9268126441,120448.54557666622,484993.6363088037,23,weekday
84874,4.90297,52.37545,4.92775,52.41037,122025.68404142345,487618.7900022291,123737.71625273794,491493.1345033916,23,weekday
84865,4.8739,52.36453,4.92591,52.35837,120037.5565423211,486417.4235394184,123575.69073406993,485708.2248014032,23,weekday
84858,4.88732,52.352940000000004,4.8628,52.363620000000004,120942.72216293591,485121.49953274964,119280.78419479358,486321.58715326554,23,weekday
84870,4.93079,52.39849,4.91855,52.35177,123936.23641386356,490170.0102399879,123069.56921944716,484977.1064035915,23,weekday
84873,4.8842099999999995,52.35548,4.90829,52.34894,120732.8004383051,485405.5723538629,122368.45973262549,484666.8022471064,23,weekday
84871,4.93227,52.40077,4.882619999999999,52.3608,124038.55764207343,490423.05861338275,120628.60151570704,485998.2426100776,23,weekday
84887,4.91274,52.370670000000004,4.9573,52.319359999999996,122687.49127417503,487082.5513767905,125688.28364199435,481354.7188913641,23,weekday
84888,4.88805,52.35168,4.88479,52.3673,120991.49130319912,484980.96593639755,120781.42990636479,486720.4239802076,23,weekday
84895,4.82798,52.35952,4.91697,52.34937,116905.57046590846,485883.1425825162,122960.18909309458,484710.7730224893,23,weekday
84881,4.92285,52.36675,4.83904,52.378209999999996,123373.21288361674,486641.9402057589,117674.69818097103,487956.883995635,23,weekday
84899,4.87996,52.366279999999996,4.850230000000001,52.368629999999996,120451.67638001149,486609.227326792,118428.73358806307,486885.2820862428,23,weekday
84891,4.867380000000001,52.36292,4.90575,52.402390000000004,119592.18343329511,486241.45590988465,122234.90346766579,490614.96804085124,23,weekday
84903,4.89519,52.37365,4.91,52.355270000000004,121494.54480257243,487422.08471848484,122489.60884343945,485370.3268480942,23,weekday
84880,4.88869,52.38452,4.88437,52.35122,121060.22895526476,488634.5403921265,120740.41230780142,484931.5181912795,23,weekday
84892,4.88537,52.35566,4.86383,52.371520000000004,120811.96487114986,485425.0518331728,119357.28835275414,487200.05556134274,23,weekday
84885,4.8712599999999995,52.38268,4.90145,52.341229999999996,119872.11878914245,488438.12236550124,121896.66220471941,483812.06957988394,23,weekday
84889,4.8922,52.35301,4.8718900000000005,52.37325,121275.24772613203,485127.00612139766,119907.55071442845,487388.60685193323,23,weekday
84890,4.91066,52.36792,4.8840900000000005,52.32665,122543.82627711869,486777.50721508235,120702.36138614069,482197.9371982308,23,weekday
84886,4.91045,52.37145,4.96549,52.37464,122532.10755999116,487170.36009228777,126282.47193597481,487502.0570065395,23,weekday
84893,4.87487,52.33274,4.9358900000000006,52.37052,120078.62370745068,482879.9246575262,124263.96039522506,487055.7923758035,23,weekday
87171,4.8873,52.38767,4.90223,52.37064,120968.01407880355,488985.67178063496,121971.71233821422,487083.95126898884,23,weekday
87199,4.91239,52.35237,4.84994,52.385670000000005,122650.31652646273,485046.5954802023,118423.03923314695,488781.347151248,23,weekday
87237,4.95929,52.31876,4.93021,52.36578,125823.57067986435,481287.1588228626,123873.81120499913,486530.82868600823,23,weekday
87219,4.91585,52.35686,4.93509,52.398509999999995,122889.29704044329,485544.6269552082,124228.90750062623,490170.4008263803,23,weekday
87200,4.90223,52.37064,4.929880000000001,52.39776,121971.71233821422,487083.95126898884,123873.78937080008,490089.1780918661,23,weekday
87208,4.87018,52.366640000000004,4.95935,52.31795,119785.8557989909,486653.9889558768,125827.12978466006,481197.01220398216,23,weekday
87202,4.93351,52.35338,4.91327,52.35764,124089.93828432963,485149.75473446166,122714.10543268343,485632.5581119473,23,weekday
87203,4.9118699999999995,52.34486,4.89729,52.36703,122609.40908593292,484211.2451098856,121632.57106368229,486684.5545827786,23,weekday
87213,4.92709,52.33733,4.89737,52.36705,123641.21429730696,483366.7456287122,121638.03474209145,486686.7430132677,23,weekday
87234,4.89205,52.36541,4.89352,52.3505,121274.45384294771,486506.7340617621,121363.27650760823,484847.1236424956,23,weekday
87225,4.89313,52.34791,4.92018,52.363609999999994,121334.74021301858,484559.134724058,123189.11190261226,486293.7425765209,23,weekday
87206,4.95357,52.30697,4.9017,52.366279999999996,125425.72217112276,479977.6951872916,121932.3682951617,486599.0861259037,23,weekday
87194,4.89285,52.37744,4.88759,52.36692,121338.07249365562,487844.8563752778,120971.83948662385,486676.8257526683,23,weekday
87197,4.9303099999999995,52.37522,4.90536,52.34581,123887.24366815736,487581.11106866034,122166.50680888974,484319.87343243713,23,weekday
87244,4.87098,52.337959999999995,4.936030000000001,52.37055,119817.61532825392,483462.59371594695,124273.51556456184,487059.0709121374,23,weekday
87240,4.87135,52.36251,4.9535800000000005,52.30693,119862.27197682436,486193.9060880328,125426.37755971093,479973.24062725826,23,weekday
87218,4.85585,52.372240000000005,4.8293099999999995,52.363820000000004,118814.43043640704,487284.11938868626,116999.85187167846,486360.87231161026,23,weekday
87238,4.89898,52.36534,4.86336,52.36388,121746.4068714468,486495.74345097004,119319.13660250859,486350.2395916863,23,weekday
